City,date,PM2_5_ugm3
Bengaluru,2024-09-05,7.070833333333333
Bengaluru,2024-09-06,7.0125
Bengaluru,2024-09-07,7.9750000000000005
Bengaluru,2024-09-08,5.070833333333334
Bengaluru,2024-09-09,4.225
Bengaluru,2024-09-10,3.845833333333333
Bengaluru,2024-09-11,5.925
Bengaluru,2024-09-12,8.016666666666667
Bengaluru,2024-09-13,12.854166666666666
Bengaluru,2024-09-14,10.820833333333333
Bengaluru,2024-09-15,9.700000000000001
Bengaluru,2024-09-16,9.933333333333334
Bengaluru,2024-09-17,9.279166666666667
Bengaluru,2024-09-18,16.791666666666668
Bengaluru,2024-09-19,16.154166666666665
Bengaluru,2024-09-20,14.329166666666666
Bengaluru,2024-09-21,10.329166666666667
Bengaluru,2024-09-22,10.908333333333333
Bengaluru,2024-09-23,8.4
Bengaluru,2024-09-24,4.3500000000000005
Bengaluru,2024-09-25,5.841666666666666
Bengaluru,2024-09-26,7.008333333333333
Bengaluru,2024-09-27,6.995833333333334
Bengaluru,2024-09-28,14.375
Bengaluru,2024-09-29,12.095833333333333
Bengaluru,2024-09-30,16.175
Bengaluru,2024-10-01,20.120833333333334
Bengaluru,2024-10-02,14.7125
Bengaluru,2024-10-03,19.891666666666666
Bengaluru,2024-10-04,15.220833333333333
Bengaluru,2024-10-05,12.241666666666667
Bengaluru,2024-10-06,27.391666666666666
Bengaluru,2024-10-07,38.270833333333336
Bengaluru,2024-10-08,19.491666666666667
Bengaluru,2024-10-09,14.804166666666667
Bengaluru,2024-10-10,15.987499999999999
Bengaluru,2024-10-11,12.220833333333333
Bengaluru,2024-10-12,9.929166666666667
Bengaluru,2024-10-13,8.516666666666667
Bengaluru,2024-10-14,14.2125
Bengaluru,2024-10-15,13.133333333333333
Bengaluru,2024-10-16,9.379166666666666
Bengaluru,2024-10-17,9.229166666666666
Bengaluru,2024-10-18,21.320833333333333
Bengaluru,2024-10-19,29.25
Bengaluru,2024-10-20,17.0125
Bengaluru,2024-10-21,18.820833333333333
Bengaluru,2024-10-22,32.612500000000004
Bengaluru,2024-10-23,27.325
Bengaluru,2024-10-24,22.15833333333333
Bengaluru,2024-10-25,48.3125
Bengaluru,2024-10-26,66.3
Bengaluru,2024-10-27,52.82083333333333
Bengaluru,2024-10-28,47.17916666666667
Bengaluru,2024-10-29,46.28333333333333
Bengaluru,2024-10-30,56.699999999999996
Bengaluru,2024-10-31,54.56666666666666
Bengaluru,2024-11-01,27.508333333333336
Bengaluru,2024-11-02,21.495833333333334
Bengaluru,2024-11-03,15.095833333333333
Bengaluru,2024-11-04,12.833333333333334
Bengaluru,2024-11-05,26.620833333333334
Bengaluru,2024-11-06,39.90833333333333
Bengaluru,2024-11-07,23.8625
Bengaluru,2024-11-08,10.954166666666666
Bengaluru,2024-11-09,13.045833333333334
Bengaluru,2024-11-10,27.016666666666666
Bengaluru,2024-11-11,33.824999999999996
Bengaluru,2024-11-12,21.991666666666664
Bengaluru,2024-11-13,6.270833333333333
Bengaluru,2024-11-14,7.516666666666667
Bengaluru,2024-11-15,7.820833333333333
Bengaluru,2024-11-16,9.137500000000001
Bengaluru,2024-11-17,27.770833333333332
Bengaluru,2024-11-18,38.862500000000004
Bengaluru,2024-11-19,33.012499999999996
Bengaluru,2024-11-20,40.30416666666667
Bengaluru,2024-11-21,44.54583333333333
Bengaluru,2024-11-22,44.94166666666666
Bengaluru,2024-11-23,37.958333333333336
Bengaluru,2024-11-24,34.6875
Bengaluru,2024-11-25,41.025
Bengaluru,2024-11-26,37.112500000000004
Bengaluru,2024-11-27,41.791666666666664
Bengaluru,2024-11-28,37.71666666666667
Bengaluru,2024-11-29,35.90833333333333
Bengaluru,2024-11-30,22.629166666666666
Bengaluru,2024-12-01,9.483333333333333
Bengaluru,2024-12-02,8.433333333333334
Bengaluru,2024-12-03,12.695833333333333
Bengaluru,2024-12-04,19.325
Bengaluru,2024-12-05,10.4125
Bengaluru,2024-12-06,16.891666666666666
Bengaluru,2024-12-07,20.866666666666667
Bengaluru,2024-12-08,19.241666666666667
Bengaluru,2024-12-09,29.0
Bengaluru,2024-12-10,40.545833333333334
Bengaluru,2024-12-11,31.599999999999998
Bengaluru,2024-12-12,9.170833333333333
Bengaluru,2024-12-13,28.045833333333334
Bengaluru,2024-12-14,41.862500000000004
Bengaluru,2024-12-15,33.074999999999996
Bengaluru,2024-12-16,52.59166666666667
Bengaluru,2024-12-17,41.00833333333333
Bengaluru,2024-12-18,26.8875
Bengaluru,2024-12-19,27.625
Bengaluru,2024-12-20,23.77916666666667
Bengaluru,2024-12-21,47.5375
Bengaluru,2024-12-22,40.795833333333334
Bengaluru,2024-12-23,38.800000000000004
Bengaluru,2024-12-24,39.25
Bengaluru,2024-12-25,23.520833333333332
Bengaluru,2024-12-26,12.887500000000001
Bengaluru,2024-12-27,8.575000000000001
Bengaluru,2024-12-28,20.4875
Bengaluru,2024-12-29,22.129166666666666
Bengaluru,2024-12-30,22.662499999999998
Bengaluru,2024-12-31,22.395833333333332
Bengaluru,2025-01-01,34.90416666666667
Bengaluru,2025-01-02,42.8125
Bengaluru,2025-01-03,38.775
Bengaluru,2025-01-04,44.19583333333333
Bengaluru,2025-01-05,44.1875
Bengaluru,2025-01-06,41.32083333333333
Bengaluru,2025-01-07,38.262499999999996
Bengaluru,2025-01-08,35.7125
Bengaluru,2025-01-09,43.7875
Bengaluru,2025-01-10,37.525
Bengaluru,2025-01-11,29.78333333333333
Bengaluru,2025-01-12,20.870833333333334
Bengaluru,2025-01-13,15.191666666666668
Bengaluru,2025-01-14,14.487499999999999
Bengaluru,2025-01-15,14.616666666666667
Bengaluru,2025-01-16,34.36666666666667
Bengaluru,2025-01-17,50.104166666666664
Bengaluru,2025-01-18,44.60833333333333
Bengaluru,2025-01-19,22.825
Bengaluru,2025-01-20,30.254166666666666
Bengaluru,2025-01-21,38.18333333333333
Bengaluru,2025-01-22,32.69166666666667
Bengaluru,2025-01-23,32.225
Bengaluru,2025-01-24,27.766666666666666
Bengaluru,2025-01-25,30.058333333333334
Bengaluru,2025-01-26,22.25
Bengaluru,2025-01-27,37.3375
Bengaluru,2025-01-28,47.67083333333333
Bengaluru,2025-01-29,45.85833333333333
Bengaluru,2025-01-30,33.24166666666667
Bengaluru,2025-01-31,26.462500000000002
Bengaluru,2025-02-01,21.2
Bengaluru,2025-02-02,17.104166666666668
Bengaluru,2025-02-03,23.333333333333332
Bengaluru,2025-02-04,27.02916666666667
Bengaluru,2025-02-05,43.93333333333334
Bengaluru,2025-02-06,33.12916666666667
Bengaluru,2025-02-07,25.233333333333334
Bengaluru,2025-02-08,45.145833333333336
Bengaluru,2025-02-09,58.074999999999996
Bengaluru,2025-02-10,53.65416666666667
Bengaluru,2025-02-11,36.358333333333334
Bengaluru,2025-02-12,21.608333333333334
Bengaluru,2025-02-13,26.608333333333334
Bengaluru,2025-02-14,27.916666666666668
Bengaluru,2025-02-15,28.504166666666666
Bengaluru,2025-02-16,28.108333333333334
Bengaluru,2025-02-17,30.491666666666664
Bengaluru,2025-02-18,28.5125
Bengaluru,2025-02-19,27.645833333333332
Bengaluru,2025-02-20,29.77916666666667
Bengaluru,2025-02-21,29.729166666666668
Bengaluru,2025-02-22,27.8875
Bengaluru,2025-02-23,23.2375
Bengaluru,2025-02-24,20.591666666666665
Bengaluru,2025-02-25,23.870833333333334
Bengaluru,2025-02-26,26.129166666666666
Bengaluru,2025-02-27,20.0625
Bengaluru,2025-02-28,17.625
Bengaluru,2025-03-01,18.754166666666666
Bengaluru,2025-03-02,18.808333333333334
Bengaluru,2025-03-03,18.0125
Bengaluru,2025-03-04,24.541666666666668
Bengaluru,2025-03-05,31.208333333333332
Bengaluru,2025-03-06,34.229166666666664
Bengaluru,2025-03-07,31.849999999999998
Bengaluru,2025-03-08,39.59583333333333
Bengaluru,2025-03-09,32.9
Bengaluru,2025-03-10,21.166666666666668
Bengaluru,2025-03-11,12.5875
Bengaluru,2025-03-12,12.808333333333332
Bengaluru,2025-03-13,21.833333333333332
Bengaluru,2025-03-14,19.645833333333332
Bengaluru,2025-03-15,23.120833333333334
Bengaluru,2025-03-16,22.375
Bengaluru,2025-03-17,28.0125
Bengaluru,2025-03-18,29.270833333333332
Bengaluru,2025-03-19,19.275000000000002
Bengaluru,2025-03-20,16.041666666666668
Bengaluru,2025-03-21,18.204166666666666
Bengaluru,2025-03-22,32.18333333333333
Bengaluru,2025-03-23,33.795833333333334
Bengaluru,2025-03-24,26.4375
Bengaluru,2025-03-25,24.72083333333333
Bengaluru,2025-03-26,26.3
Bengaluru,2025-03-27,37.50833333333333
Bengaluru,2025-03-28,36.3125
Bengaluru,2025-03-29,39.07083333333333
Bengaluru,2025-03-30,38.020833333333336
Bengaluru,2025-03-31,39.420833333333334
Bengaluru,2025-04-01,41.975
Bengaluru,2025-04-02,40.329166666666666
Bengaluru,2025-04-03,29.991666666666664
Bengaluru,2025-04-04,21.679166666666664
Bengaluru,2025-04-05,17.162499999999998
Bengaluru,2025-04-06,24.849999999999998
Bengaluru,2025-04-07,25.254166666666666
Bengaluru,2025-04-08,23.962500000000002
Bengaluru,2025-04-09,26.22083333333333
Bengaluru,2025-04-10,37.99166666666667
Bengaluru,2025-04-11,30.304166666666664
Bengaluru,2025-04-12,33.887499999999996
Bengaluru,2025-04-13,41.420833333333334
Bengaluru,2025-04-14,44.612500000000004
Bengaluru,2025-04-15,55.333333333333336
Bengaluru,2025-04-16,39.612500000000004
Bengaluru,2025-04-17,50.47083333333333
Bengaluru,2025-04-18,48.5375
Bengaluru,2025-04-19,46.27916666666667
Bengaluru,2025-04-20,42.041666666666664
Bengaluru,2025-04-21,41.35
Bengaluru,2025-04-22,30.820833333333336
Bengaluru,2025-04-23,29.433333333333334
Bengaluru,2025-04-24,28.516666666666666
Bengaluru,2025-04-25,29.8125
Bengaluru,2025-04-26,30.870833333333334
Bengaluru,2025-04-27,23.754166666666666
Bengaluru,2025-04-28,24.745833333333334
Bengaluru,2025-04-29,22.541666666666668
Bengaluru,2025-04-30,38.170833333333334
Bengaluru,2025-05-01,46.97083333333333
Bengaluru,2025-05-02,53.7875
Bengaluru,2025-05-03,52.4
Bengaluru,2025-05-04,29.233333333333334
Bengaluru,2025-05-05,29.370833333333334
Bengaluru,2025-05-06,31.383333333333336
Bengaluru,2025-05-07,28.662499999999998
Bengaluru,2025-05-08,21.804166666666664
Bengaluru,2025-05-09,30.3125
Bengaluru,2025-05-10,30.15833333333333
Bengaluru,2025-05-11,38.6
Bengaluru,2025-05-12,21.71666666666667
Bengaluru,2025-05-13,16.462500000000002
Bengaluru,2025-05-14,21.92916666666667
Bengaluru,2025-05-15,28.804166666666664
Bengaluru,2025-05-16,29.695833333333336
Bengaluru,2025-05-17,18.829166666666666
Bengaluru,2025-05-18,20.304166666666667
Bengaluru,2025-05-19,17.391666666666666
Bengaluru,2025-05-20,7.741666666666667
Bengaluru,2025-05-21,5.908333333333334
Bengaluru,2025-05-22,13.733333333333334
Bengaluru,2025-05-23,8.7125
Bengaluru,2025-05-24,3.2708333333333335
Bengaluru,2025-05-25,2.620833333333333
Bengaluru,2025-05-26,3.2458333333333336
Bengaluru,2025-05-27,3.8958333333333335
Bengaluru,2025-05-28,3.125
Bengaluru,2025-05-29,4.1875
Bengaluru,2025-05-30,7.633333333333333
Bengaluru,2025-05-31,11.291666666666666
Bengaluru,2025-06-01,11.670833333333334
Bengaluru,2025-06-02,9.045833333333333
Bengaluru,2025-06-03,6.270833333333333
Bengaluru,2025-06-04,12.883333333333333
Bengaluru,2025-06-05,22.3625
Bengaluru,2025-06-06,28.941666666666666
Bengaluru,2025-06-07,21.416666666666668
Bengaluru,2025-06-08,16.429166666666667
Bengaluru,2025-06-09,10.299999999999999
Bengaluru,2025-06-10,16.087500000000002
Bengaluru,2025-06-11,12.979166666666666
Bengaluru,2025-06-12,5.891666666666667
Bengaluru,2025-06-13,4.970833333333333
Bengaluru,2025-06-14,3.6458333333333335
Bengaluru,2025-06-15,3.0666666666666664
Bengaluru,2025-06-16,3.220833333333333
Bengaluru,2025-06-17,3.9333333333333336
Bengaluru,2025-06-18,4.9750000000000005
Bengaluru,2025-06-19,6.645833333333333
Bengaluru,2025-06-20,7.7124999999999995
Bengaluru,2025-06-21,6.945833333333333
Bengaluru,2025-06-22,6.533333333333334
Bengaluru,2025-06-23,4.179166666666666
Bengaluru,2025-06-24,4.5375000000000005
Bengaluru,2025-06-25,4.929166666666666
Bengaluru,2025-06-26,5.108333333333333
Bengaluru,2025-06-27,6.8
Bengaluru,2025-06-28,6.9750000000000005
Bengaluru,2025-06-29,7.8999999999999995
Bengaluru,2025-06-30,6.833333333333333
Bengaluru,2025-07-01,6.804166666666667
Bengaluru,2025-07-02,4.941666666666666
Bengaluru,2025-07-03,4.2250000000000005
Bengaluru,2025-07-04,5.679166666666667
Bengaluru,2025-07-05,3.891666666666667
Bengaluru,2025-07-06,4.141666666666667
Bengaluru,2025-07-07,5.854166666666667
Bengaluru,2025-07-08,7.141666666666667
Bengaluru,2025-07-09,6.629166666666666
Bengaluru,2025-07-10,7.154166666666666
Bengaluru,2025-07-11,7.045833333333333
Bengaluru,2025-07-12,5.904166666666666
Bengaluru,2025-07-13,6.095833333333334
Bengaluru,2025-07-14,5.0
Bengaluru,2025-07-15,3.525
Bengaluru,2025-07-16,6.116666666666667
Bengaluru,2025-07-17,4.791666666666667
Bengaluru,2025-07-18,5.895833333333333
Bengaluru,2025-07-19,5.404166666666666
Bengaluru,2025-07-20,4.591666666666667
Bengaluru,2025-07-21,5.0375000000000005
Bengaluru,2025-07-22,4.2625
Bengaluru,2025-07-23,3.3333333333333335
Bengaluru,2025-07-24,3.079166666666667
Bengaluru,2025-07-25,3.6374999999999997
Bengaluru,2025-07-26,5.766666666666667
Bengaluru,2025-07-27,6.458333333333333
Bengaluru,2025-07-28,7.0375000000000005
Bengaluru,2025-07-29,5.829166666666667
Bengaluru,2025-07-30,6.766666666666667
Bengaluru,2025-07-31,9.420833333333333
Bengaluru,2025-08-01,11.779166666666667
Bengaluru,2025-08-02,13.104166666666666
Bengaluru,2025-08-03,16.958333333333332
Bengaluru,2025-08-04,18.900000000000002
Bengaluru,2025-08-05,16.783333333333335
Bengaluru,2025-08-06,6.741666666666667
Bengaluru,2025-08-07,8.908333333333333
Bengaluru,2025-08-08,13.016666666666666
Bengaluru,2025-08-09,13.762500000000001
Bengaluru,2025-08-10,11.85
Bengaluru,2025-08-11,10.158333333333333
Bengaluru,2025-08-12,8.008333333333333
Bengaluru,2025-08-13,5.354166666666667
Bengaluru,2025-08-14,4.458333333333333
Bengaluru,2025-08-15,4.233333333333333
Bengaluru,2025-08-16,5.170833333333333
Bengaluru,2025-08-17,4.091666666666667
Bengaluru,2025-08-18,4.479166666666667
Bengaluru,2025-08-19,6.266666666666667
Bengaluru,2025-08-20,8.945833333333333
Bengaluru,2025-08-21,13.2125
Bengaluru,2025-08-22,16.520833333333332
Bengaluru,2025-08-23,15.983333333333334
Bengaluru,2025-08-24,11.820833333333333
Bengaluru,2025-08-25,14.950000000000001
Bengaluru,2025-08-26,9.924999999999999
Bengaluru,2025-08-27,3.9916666666666667
Bengaluru,2025-08-28,3.891666666666667
Bengaluru,2025-08-29,4.0874999999999995
Bengaluru,2025-08-30,6.1000000000000005
Bengaluru,2025-08-31,5.891666666666667
Bengaluru,2025-09-01,6.416666666666667
Bengaluru,2025-09-02,6.1499999999999995
Bengaluru,2025-09-03,5.891666666666667
Bengaluru,2025-09-04,5.145833333333333
Bengaluru,2025-09-05,8.258333333333333
Bengaluru,2025-09-06,9.025
Bengaluru,2025-09-07,10.424999999999999
Bengaluru,2025-09-08,15.716666666666667
Bengaluru,2025-09-09,24.325
Bengaluru,2025-09-10,22.8125
Bengaluru,2025-09-11,14.9
Bengaluru,2025-09-12,23.520833333333332
Bengaluru,2025-09-13,18.7375
Bengaluru,2025-09-14,10.495833333333334
Bengaluru,2025-09-15,11.191666666666668
Bengaluru,2025-09-16,11.120833333333332
Bengaluru,2025-09-17,8.470833333333333
Bengaluru,2025-09-18,7.954166666666667
Bengaluru,2025-09-19,14.262500000000001
Bengaluru,2025-09-20,11.387500000000001
Bengaluru,2025-09-21,12.608333333333334
Bengaluru,2025-09-22,8.579166666666667
Bengaluru,2025-09-23,5.979166666666667
Bengaluru,2025-09-24,10.333333333333334
Bengaluru,2025-09-25,6.520833333333333
Bengaluru,2025-09-26,7.295833333333333
Bengaluru,2025-09-27,4.008333333333334
Bengaluru,2025-09-28,3.7875
Bengaluru,2025-09-29,6.708333333333333
Bengaluru,2025-09-30,10.433333333333334
Bengaluru,2025-10-01,9.233333333333333
Bengaluru,2025-10-02,8.508333333333333
Bengaluru,2025-10-03,10.049999999999999
Bengaluru,2025-10-04,17.8625
Bengaluru,2025-10-05,14.170833333333334
Bengaluru,2025-10-06,25.8875
Bengaluru,2025-10-07,35.93333333333333
Bengaluru,2025-10-08,39.954166666666666
Bengaluru,2025-10-09,31.162499999999998
Bengaluru,2025-10-10,18.4
Bengaluru,2025-10-11,24.579166666666666
Bengaluru,2025-10-12,41.56666666666667
Bengaluru,2025-10-13,40.025
Bengaluru,2025-10-14,22.429166666666664
Bengaluru,2025-10-15,10.916666666666666
Bengaluru,2025-10-16,7.7749999999999995
Bengaluru,2025-10-17,6.9125000000000005
Bengaluru,2025-10-18,8.820833333333333
Bengaluru,2025-10-19,10.8375
Bengaluru,2025-10-20,9.829166666666667
Bengaluru,2025-10-21,7.8374999999999995
Bengaluru,2025-10-22,4.825
Bengaluru,2025-10-23,11.700000000000001
Bengaluru,2025-10-24,14.695833333333333
Bengaluru,2025-10-25,10.691666666666668
Bengaluru,2025-10-26,20.804166666666667
Bengaluru,2025-10-27,12.670833333333334
Bengaluru,2025-10-28,7.379166666666666
Bengaluru,2025-10-29,7.9750000000000005
Bengaluru,2025-10-30,13.645833333333334
Bengaluru,2025-10-31,19.204166666666666
Bengaluru,2025-11-01,25.375
Bengaluru,2025-11-02,30.287499999999998
Bengaluru,2025-11-03,41.61666666666667
Bengaluru,2025-11-04,22.3125
Bengaluru,2025-11-05,17.075
Bengaluru,2025-11-06,24.820833333333336
Bengaluru,2025-11-07,33.416666666666664
Bengaluru,2025-11-08,39.791666666666664
Bengaluru,2025-11-09,26.075
Bengaluru,2025-11-10,38.729166666666664
Bengaluru,2025-11-11,40.824999999999996
Bengaluru,2025-11-12,40.579166666666666
Bengaluru,2025-11-13,36.0875
Bengaluru,2025-11-14,37.93333333333333
Bengaluru,2025-11-15,39.06666666666667
Bengaluru,2025-11-16,44.93333333333334
Bengaluru,2025-11-17,38.454166666666666
Bengaluru,2025-11-18,24.675
Bengaluru,2025-11-19,17.191666666666666
Bengaluru,2025-11-20,31.175
Bengaluru,2025-11-21,12.141666666666666
Bengaluru,2025-11-22,6.545833333333333
Bengaluru,2025-11-23,7.016666666666667
Bengaluru,2025-11-24,9.487499999999999
Bengaluru,2025-11-25,32.12083333333333
Bengaluru,2025-11-26,37.675000000000004
Bhopal,2022-08-05,21.17083333333333
Bhopal,2022-08-06,20.483333333333334
Bhopal,2022-08-07,17.3
Bhopal,2022-08-08,15.479166666666666
Bhopal,2022-08-09,15.179166666666667
Bhopal,2022-08-10,12.0875
Bhopal,2022-08-11,8.145833333333334
Bhopal,2022-08-12,7.066666666666666
Bhopal,2022-08-13,11.15
Bhopal,2022-08-14,13.820833333333333
Bhopal,2022-08-15,7.345833333333334
Bhopal,2022-08-16,4.966666666666667
Bhopal,2022-08-17,7.6875
Bhopal,2022-08-18,9.645833333333334
Bhopal,2022-08-19,13.308333333333332
Bhopal,2022-08-20,12.583333333333334
Bhopal,2022-08-21,15.179166666666667
Bhopal,2022-08-22,10.316666666666666
Bhopal,2022-08-23,9.795833333333333
Bhopal,2022-08-24,18.912499999999998
Bhopal,2022-08-25,20.158333333333335
Bhopal,2022-08-26,23.662499999999998
Bhopal,2022-08-27,23.066666666666666
Bhopal,2022-08-28,27.925
Bhopal,2022-08-29,33.00833333333333
Bhopal,2022-08-30,29.724999999999998
Bhopal,2022-08-31,36.887499999999996
Bhopal,2022-09-01,36.237500000000004
Bhopal,2022-09-02,30.208333333333332
Bhopal,2022-09-03,28.129166666666666
Bhopal,2022-09-04,20.925
Bhopal,2022-09-05,21.108333333333334
Bhopal,2022-09-06,25.912499999999998
Bhopal,2022-09-07,21.2375
Bhopal,2022-09-08,29.462500000000002
Bhopal,2022-09-09,27.391666666666666
Bhopal,2022-09-10,21.095833333333335
Bhopal,2022-09-11,20.945833333333333
Bhopal,2022-09-12,13.841666666666667
Bhopal,2022-09-13,11.674999999999999
Bhopal,2022-09-14,9.9125
Bhopal,2022-09-15,8.354166666666666
Bhopal,2022-09-16,13.941666666666668
Bhopal,2022-09-17,24.933333333333334
Bhopal,2022-09-18,31.849999999999998
Bhopal,2022-09-19,31.96666666666667
Bhopal,2022-09-20,30.025000000000002
Bhopal,2022-09-21,30.495833333333334
Bhopal,2022-09-22,23.724999999999998
Bhopal,2022-09-23,16.1875
Bhopal,2022-09-24,17.4875
Bhopal,2022-09-25,28.7375
Bhopal,2022-09-26,39.387499999999996
Bhopal,2022-09-27,39.112500000000004
Bhopal,2022-09-28,34.7125
Bhopal,2022-09-29,37.012499999999996
Bhopal,2022-09-30,32.449999999999996
Bhopal,2022-10-01,22.066666666666666
Bhopal,2022-10-02,20.3
Bhopal,2022-10-03,18.587500000000002
Bhopal,2022-10-04,21.183333333333334
Bhopal,2022-10-05,21.2125
Bhopal,2022-10-06,9.258333333333335
Bhopal,2022-10-07,12.058333333333332
Bhopal,2022-10-08,11.320833333333333
Bhopal,2022-10-09,17.204166666666666
Bhopal,2022-10-10,20.629166666666666
Bhopal,2022-10-11,16.587500000000002
Bhopal,2022-10-12,25.46666666666667
Bhopal,2022-10-13,21.775000000000002
Bhopal,2022-10-14,26.28333333333333
Bhopal,2022-10-15,34.32083333333333
Bhopal,2022-10-16,31.875
Bhopal,2022-10-17,31.025000000000002
Bhopal,2022-10-18,33.520833333333336
Bhopal,2022-10-19,29.983333333333334
Bhopal,2022-10-20,27.895833333333332
Bhopal,2022-10-21,27.395833333333332
Bhopal,2022-10-22,30.09166666666667
Bhopal,2022-10-23,33.12916666666667
Bhopal,2022-10-24,43.4
Bhopal,2022-10-25,51.958333333333336
Bhopal,2022-10-26,47.208333333333336
Bhopal,2022-10-27,42.84583333333333
Bhopal,2022-10-28,32.97083333333333
Bhopal,2022-10-29,33.645833333333336
Bhopal,2022-10-30,44.925000000000004
Bhopal,2022-10-31,62.00833333333333
Bhopal,2022-11-01,63.17916666666667
Bhopal,2022-11-02,57.34166666666667
Bhopal,2022-11-03,55.75833333333333
Bhopal,2022-11-04,61.46666666666667
Bhopal,2022-11-05,59.03333333333333
Bhopal,2022-11-06,45.0
Bhopal,2022-11-07,50.69583333333333
Bhopal,2022-11-08,41.1375
Bhopal,2022-11-09,50.92916666666667
Bhopal,2022-11-10,46.737500000000004
Bhopal,2022-11-11,49.75833333333333
Bhopal,2022-11-12,46.887499999999996
Bhopal,2022-11-13,56.925000000000004
Bhopal,2022-11-14,61.604166666666664
Bhopal,2022-11-15,45.041666666666664
Bhopal,2022-11-16,51.583333333333336
Bhopal,2022-11-17,40.9
Bhopal,2022-11-18,33.675000000000004
Bhopal,2022-11-19,35.141666666666666
Bhopal,2022-11-20,48.2875
Bhopal,2022-11-21,49.699999999999996
Bhopal,2022-11-22,46.94166666666666
Bhopal,2022-11-23,51.166666666666664
Bhopal,2022-11-24,38.541666666666664
Bhopal,2022-11-25,26.09583333333333
Bhopal,2022-11-26,37.37083333333333
Bhopal,2022-11-27,48.65416666666667
Bhopal,2022-11-28,44.475
Bhopal,2022-11-29,48.7125
Bhopal,2022-11-30,62.63333333333333
Bhopal,2022-12-01,68.68333333333334
Bhopal,2022-12-02,79.41666666666667
Bhopal,2022-12-03,70.05833333333334
Bhopal,2022-12-04,73.05
Bhopal,2022-12-05,62.79583333333333
Bhopal,2022-12-06,62.020833333333336
Bhopal,2022-12-07,45.020833333333336
Bhopal,2022-12-08,32.68333333333333
Bhopal,2022-12-09,41.24583333333333
Bhopal,2022-12-10,47.55833333333334
Bhopal,2022-12-11,49.12083333333334
Bhopal,2022-12-12,39.854166666666664
Bhopal,2022-12-13,19.141666666666666
Bhopal,2022-12-14,0.7166666666666667
Bhopal,2022-12-15,0.6958333333333333
Bhopal,2022-12-16,27.808333333333334
Bhopal,2022-12-17,30.400000000000002
Bhopal,2022-12-18,30.516666666666666
Bhopal,2022-12-19,36.74583333333333
Bhopal,2022-12-20,44.5375
Bhopal,2022-12-21,40.737500000000004
Bhopal,2022-12-22,37.80416666666667
Bhopal,2022-12-23,43.62916666666666
Bhopal,2022-12-24,44.8125
Bhopal,2022-12-25,60.137499999999996
Bhopal,2022-12-26,63.5
Bhopal,2022-12-27,62.34583333333333
Bhopal,2022-12-28,40.920833333333334
Bhopal,2022-12-29,29.954166666666666
Bhopal,2022-12-30,37.204166666666666
Bhopal,2022-12-31,37.75416666666667
Bhopal,2023-01-01,50.50416666666666
Bhopal,2023-01-02,50.76666666666667
Bhopal,2023-01-03,55.31666666666666
Bhopal,2023-01-04,44.166666666666664
Bhopal,2023-01-05,52.63333333333333
Bhopal,2023-01-06,40.975
Bhopal,2023-01-07,42.395833333333336
Bhopal,2023-01-08,34.75833333333333
Bhopal,2023-01-09,32.69583333333333
Bhopal,2023-01-10,44.04583333333333
Bhopal,2023-01-11,43.9
Bhopal,2023-01-12,41.8125
Bhopal,2023-01-13,32.975
Bhopal,2023-01-14,34.2125
Bhopal,2023-01-15,42.73333333333333
Bhopal,2023-01-16,49.979166666666664
Bhopal,2023-01-17,38.666666666666664
Bhopal,2023-01-18,41.270833333333336
Bhopal,2023-01-19,58.050000000000004
Bhopal,2023-01-20,56.99166666666667
Bhopal,2023-01-21,85.17916666666666
Bhopal,2023-01-22,88.73333333333333
Bhopal,2023-01-23,64.12083333333334
Bhopal,2023-01-24,51.4
Bhopal,2023-01-25,67.84583333333333
Bhopal,2023-01-26,47.59166666666667
Bhopal,2023-01-27,58.03333333333333
Bhopal,2023-01-28,59.47083333333333
Bhopal,2023-01-29,48.958333333333336
Bhopal,2023-01-30,62.050000000000004
Bhopal,2023-01-31,61.18333333333334
Bhopal,2023-02-01,32.32083333333333
Bhopal,2023-02-02,30.7
Bhopal,2023-02-03,28.474999999999998
Bhopal,2023-02-04,23.849999999999998
Bhopal,2023-02-05,34.458333333333336
Bhopal,2023-02-06,30.125
Bhopal,2023-02-07,28.516666666666666
Bhopal,2023-02-08,29.629166666666666
Bhopal,2023-02-09,33.12083333333333
Bhopal,2023-02-10,24.495833333333334
Bhopal,2023-02-11,20.4375
Bhopal,2023-02-12,26.491666666666664
Bhopal,2023-02-13,26.445833333333336
Bhopal,2023-02-14,25.8125
Bhopal,2023-02-15,29.229166666666668
Bhopal,2023-02-16,31.5125
Bhopal,2023-02-17,40.1625
Bhopal,2023-02-18,51.637499999999996
Bhopal,2023-02-19,46.49583333333334
Bhopal,2023-02-20,37.06666666666667
Bhopal,2023-02-21,29.02916666666667
Bhopal,2023-02-22,21.708333333333332
Bhopal,2023-02-23,31.083333333333332
Bhopal,2023-02-24,34.454166666666666
Bhopal,2023-02-25,35.891666666666666
Bhopal,2023-02-26,29.34583333333333
Bhopal,2023-02-27,20.033333333333335
Bhopal,2023-02-28,26.9875
Bhopal,2023-03-01,43.97083333333333
Bhopal,2023-03-02,58.083333333333336
Bhopal,2023-03-03,33.07083333333333
Bhopal,2023-03-04,26.36666666666667
Bhopal,2023-03-05,43.99583333333334
Bhopal,2023-03-06,47.69166666666666
Bhopal,2023-03-07,43.12916666666666
